language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,tradeable,cryptoTradeable,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketTime,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,firstTradeDateMilliseconds,priceHint,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,displayName,price,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,delistingDate,ipoExpectedDate,newListingDate
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Virtus Convertible & Income Fun,Virtus Convertible & Income Fund II,finmb_6452602,America/New_York,EDT,-14400000,us_market,False,0.447978,21.01,CLOSED,75220304.0,4.867,21.75186,-0.74185944,-0.034105565,22.63939,-1.6293907,-0.07197149,316748864.0,,4.316828,15,0,,False,,,,,,0.0937004,1678480767,21.12,20.9 - 21.12,20.9,8963.0,-0.16890824,20.76,25.28,1680220800.0,,,,0.502,61.612907,0.02400042,0.341,,,,,2,20.9163,12.2,21.04,8.0,10.0,NYSE,USD,20.9,6712.0,8605.0,0.25,0.012042389,20.76 - 25.28,-4.2700005,,21.01,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,Amplify ETF Trust Amplify Natur,Amplify Natural Resources Dividend Income ETF,finmb_1792530421,America/New_York,EDT,-14400000,us_market,False,-1.8826,25.1835,CLOSED,,,26.83188,-1.6483803,-0.061433647,25.747583,-0.5640831,-0.021908196,,,,15,0,,False,,,,,,-0.4832,1678474389,25.3792,25.145 - 25.3792,25.145,3275.0,-0.11636841,21.72,28.5,,,,,,,,,,,,,2,25.6667,12.84,27.56,8.0,8.0,NYSEArca,,25.7,4350.0,3160.0,3.463501,0.15946138,21.72 - 28.5,-3.3164997,,25.1835,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,ETF Series Solutions Nationwide,Nationwide Dow Jones Risk-Managed Income ETF,finmb_1684697690,America/New_York,EDT,-14400000,us_market,False,-0.751058,19.5972,CLOSED,,,20.19736,-0.6001587,-0.029714711,20.87461,-1.2774105,-0.061194457,,,,15,0,,False,,,,,,-0.1483,1678481404,19.77,19.5972 - 19.77,19.5972,2450.0,-0.1888576,18.91,24.16,,,,,,,,,,,,,2,19.7455,9.88,29.61,10.0,8.0,NYSEArca,,19.76,8771.0,5670.0,0.68720055,0.03634059,18.91 - 24.16,-4.5627995,,19.5972,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,,Nuveen Dynamic Municipal Opportunities Fund,finmb_643469389,America/New_York,EDT,-14400000,us_market,False,-0.896052,11.06,CLOSED,59465200.0,,11.1798,-0.119799614,-0.01071572,11.001225,0.058774948,0.005342582,657685120.0,,,15,0,,False,,,,,,-0.0999994,1678482002,11.31,11.0 - 11.31,11.0,124716.0,-0.23671493,9.2,14.49,,,,,,,,,,,,,2,11.16,10.99,11.58,12.0,8.0,NYSE,,11.19,257630.0,164290.0,1.8600006,0.20217398,9.2 - 14.49,-3.4299994,,11.06,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Tortoise Energy Independence Fu,"Tortoise Energy Independence Fund, Inc.",finmb_184420672,America/New_York,EDT,-14400000,us_market,False,-1.90114,28.38,CLOSED,1846000.0,,29.9424,-1.5624008,-0.052180212,30.58655,-2.2065506,-0.07214121,52389480.0,,,15,0,,False,,,,,,-0.550001,1678481988,29.06,28.37 - 29.06,28.37,5666.0,-0.20191231,24.79,35.56,1543536000.0,,,,,,,,,,,,2,28.93,26.42,30.15,9.0,13.0,NYSE,,28.94,7906.0,4490.0,3.5899982,0.14481638,24.79 - 35.56,-7.180002,,28.38,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,Nuveen Dividend Growth ETF,Nuveen Dividend Growth ETF,finmb_713043000,America/New_York,EDT,-14400000,us_market,False,-1.45544,23.9415,CLOSED,,,24.90394,-0.9624405,-0.038646113,24.37385,-0.43235016,-0.017738279,,,,15,0,,False,,,,,,-0.3536,1678214104,23.9415,23.9415 - 23.9415,23.9415,25.0,-0.117201366,21.76,27.12,,,,,,,,,,,,,2,24.6782,12.15,36.44,8.0,8.0,NYSEArca,,24.724,1015.0,200.0,2.1814995,0.10025273,21.76 - 27.12,-3.1785011,,23.9415,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Noble Corporation plc A,Noble Corporation Plc,finmb_291385,America/New_York,EDT,-14400000,us_market,False,-2.42231,39.88,CLOSED,134680992.0,22.714,40.3244,-0.4444008,-0.011020642,34.4336,5.4463997,0.15817107,5371078144.0,-20.556702,1.7557453,15,0,,False,,-2.0561676,1678492861.0,39.06,-0.8199997,-0.989998,1678482002,41.66,39.535 - 41.66,39.535,1092736.0,-0.12351646,22.64,45.5,1470614400.0,1660050000.0,1660050000.0,1660050000.0,,,,-20.285,-1.94,1.65,24.169699,,2,40.87,34.02,39.57,11.0,9.0,NYSE,USD,41.26,1911581.0,1841550.0,17.240002,0.7614842,22.64 - 45.5,-5.619999,,39.88,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,Nuveen AMT-Free Quality Municip,Nuveen AMT-Free Quality Municipal Income Fund,finmb_3611063,America/New_York,EDT,-14400000,us_market,False,0.184327,10.87,CLOSED,299036992.0,15.501,11.237,-0.36700058,-0.03266001,11.48545,-0.6154499,-0.05358518,3250532096.0,,0.70124507,15,0,,False,,-0.0459781,1678482095.0,10.87,-0.00500011,0.0199995,1678482001,10.9355,10.86 - 10.9355,10.86,967908.0,-0.18759345,10.22,13.38,1548979200.0,1657191540.0,1657191540.0,1657191540.0,0.662,18.549486,0.06101382,0.586,,,,,2,10.85,10.63,10.94,11.0,31.0,NYSE,USD,10.9,1111373.0,808880.0,0.6499996,0.06360074,10.22 - 13.38,-2.5100002,,10.87,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"NextEra Energy, Inc.","NextEra Energy, Inc.",finmb_270586,America/New_York,EDT,-14400000,us_market,False,-1.01681,73.01,CLOSED,1987160064.0,19.056,77.7632,-4.7531967,-0.061123986,80.64555,-7.6355515,-0.09468038,145082564608.0,26.841911,3.8313394,15,0,,False,,0.2602312,1678495966.0,73.2,0.18999481,-0.75,1678482002,74.26,72.372 - 74.26,72.372,10167054.0,-0.20076625,67.22,91.35,1678838400.0,1674655200.0,1681907400.0,1682339400.0,1.435,34.6019,0.019454988,2.11,2.72,3.1,23.551615,,2,73.76,72.37,74.0,8.0,11.0,NYSE,USD,73.99,8851898.0,9486260.0,5.790001,0.08613509,67.22 - 91.35,-18.339996,,73.01,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"NextEra Energy, Inc. Series N J",,finmb_3152359,America/New_York,EDT,-14400000,us_market,False,-0.698152,24.18,CLOSED,,,,,,,,,,,,15,0,,False,,,,,,-0.17,1678481839,24.4811,24.12 - 24.4811,24.12,27990.0,-0.012299275,24.12,24.4811,1677628800.0,,,,,,,,,,,,2,24.35,24.1,26.25,12.0,9.0,NYSE,,24.14,,,0.059999466,0.00248754,24.12 - 24.4811,-0.30109978,,24.18,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"NextEra Energy, Inc. 5.279% Cor",,finmb_270586,America/New_York,EDT,-14400000,us_market,False,-0.209868,47.55,CLOSED,,,50.267174,-2.7171745,-0.05405465,50.571167,-3.0211678,-0.059740916,,,,15,0,,False,,,,,,-0.100002,1677618002,47.96,47.21 - 47.96,47.21,4326886.0,-0.13623978,45.3933,55.05,1677628800.0,,,,,,,,,,,,2,47.65,47.54,74.94,11.0,10.0,NYSE,,47.74,1051214.0,2272305.0,2.1567001,0.04751142,45.3933 - 55.05,-7.5,,47.55,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Newmont Corporation,Newmont Corporation,finmb_291795,America/New_York,EDT,-14400000,us_market,False,1.00622,42.16,CLOSED,793739008.0,28.873,48.7358,-6.575802,-0.13492754,49.0208,-6.8608017,-0.13995695,33464037376.0,10.755102,1.4601878,15,0,,False,,0.45066088,1678496379.0,42.35,0.18999863,0.419998,1678482001,43.52,42.03 - 43.52,42.03,7774271.0,-0.5118676,37.45,86.37,1679529600.0,1677164400.0,1681993800.0,1682339400.0,1.75,13.228742,0.04192621,3.187,3.92,2.53,16.664032,,2,41.74,42.16,43.5,11.0,29.0,NYSE,USD,42.56,6925838.0,6955550.0,4.709999,0.12576766,37.45 - 86.37,-44.210003,,42.16,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,New England Realty Associates L,New England Realty Associates Limited Partnership,finmb_290937,America/New_York,EDT,-14400000,us_market,False,0.68938,73.0,CLOSED,3577640.0,-11.239,73.2974,-0.29740143,-0.0040574623,76.1543,-3.1542969,-0.041419815,261167712.0,,-6.4952397,15,0,,False,,,,,,0.499802,1678481847,73.0,73.0 - 73.0,73.0,529.0,-0.14117648,67.0,85.0,1680220800.0,1607684340.0,1607684340.0,1607684340.0,1.28,187.17949,0.017655123,0.39,,,,,2,72.5002,29.74,117.6,9.0,14.0,NYSE American,USD,73.01,1473.0,410.0,6.0,0.08955224,67.0 - 85.0,-12.0,,73.0,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",finmb_264164886,America/New_York,EDT,-14400000,us_market,False,-3.8657,62.42,CLOSED,86535296.0,32.309,71.1496,-8.729599,-0.12269358,75.3897,-12.969704,-0.17203549,5401532928.0,31.846937,1.9319695,15,0,,False,,-0.768984,1678493396.0,61.94,-0.48,-2.51,1678482001,65.2,61.65 - 65.2,61.65,1394323.0,-0.2746921,61.31,86.06,1676332800.0,1674655200.0,1681907400.0,1682339400.0,2.425,12.020027,0.037347913,5.193,1.96,2.19,28.502281,,2,64.93,61.65,63.15,8.0,8.0,NYSE,USD,64.93,624948.0,829000.0,1.1099968,0.018104661,61.31 - 86.06,-23.64,,62.42,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,Roundhill Video Games ETF,Roundhill Video Games ETF,finmb_611099637,America/New_York,EDT,-14400000,us_market,False,-1.11287,14.0128,CLOSED,,,14.44376,-0.4309597,-0.029837085,15.375115,-1.3623152,-0.0886052,,,,15,0,,False,,,,,,-0.1577,1678480486,14.15,14.0 - 14.15,14.0,3053.0,-0.39419827,13.0,23.131,,,,,,,,,,,,,2,14.1705,13.27,36.0,10.0,12.0,NYSEArca,,14.0719,7515.0,2170.0,1.0128002,0.07790771,13.0 - 23.131,-9.1182,,14.0128,4.24685,-11.24294,-11.24294,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"Cloudflare, Inc.","Cloudflare, Inc.",finmb_81851700,America/New_York,EDT,-14400000,us_market,False,-8.10528,52.72,CLOSED,284681984.0,2.653,53.522,-0.80199814,-0.014984458,53.71775,-0.9977493,-0.018573923,17325109248.0,-329.5,19.871843,15,0,,False,,-0.41730124,1678496399.0,52.5,-0.22000122,-4.65,1678482002,56.39,51.91 - 56.39,51.91,7705424.0,-0.601963,37.37,132.45,,1675980000.0,1683111540.0,1683547200.0,,,,-0.704,-0.16,0.11,479.27274,,2,57.37,51.86,53.7,11.0,8.0,NYSE,USD,56.01,5184173.0,3592940.0,15.350002,0.41075736,37.37 - 132.45,-79.729996,,52.72,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Nabors Energy Transition Corp.,Nabors Energy Transition Corp.,finmb_717763501,America/New_York,EDT,-14400000,us_market,False,0.479379,10.48,CLOSED,27600000.0,,10.36118,0.11881924,0.011467732,10.13925,0.34074974,0.033607,361560000.0,,,15,0,,False,,,,,,0.0499992,1678481980,10.48,10.43 - 10.48,10.43,164659.0,-0.0028544897,9.93,10.51,,,,,,,,,,,,,2,10.43,10.44,16.72,14.0,9.0,NYSE,USD,10.45,206521.0,141030.0,0.54999924,0.055387635,9.93 - 10.51,-0.030000687,,10.48,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Eneti Inc.,Eneti Inc.,finmb_242372534,America/New_York,EDT,-14400000,us_market,False,-3.10933,9.66,CLOSED,38446400.0,27.688,10.1824,-0.5223999,-0.051304203,8.3322,1.3277998,0.15935765,371392224.0,13.054053,0.3488876,15,0,,False,,3.5196705,1678485282.0,10.0,0.34000015,-0.31,1678482001,10.15,9.635 - 10.15,9.635,277757.0,-0.1375,4.81,11.2,1678838400.0,1675951200.0,1683721800.0,1684153800.0,0.27,,0.027081244,-34.7,0.74,0.45,21.466667,,2,9.97,7.99,12.0,8.0,8.0,NYSE,USD,10.15,302058.0,277960.0,4.85,1.008316,4.81 - 11.2,-1.54,,9.66,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,NETLease Corporate Real Estate ,Fundamental Income Net Lease Real Estate ETF,finmb_602154387,America/New_York,EDT,-14400000,us_market,False,-3.77882,24.4498,CLOSED,,,26.44274,-1.992939,-0.0753681,25.981455,-1.5316544,-0.058951832,,,,15,0,,False,,,,,,-0.960199,1678480835,25.0,24.385 - 25.0,24.385,9233.0,-0.18959892,22.68,30.17,,,,,,,,,,,,,2,25.41,19.06,26.79,8.0,11.0,NYSEArca,,25.05,17283.0,18040.0,1.7698002,0.078033514,22.68 - 30.17,-5.7201996,,24.4498,15.37735,13.94472,13.94472,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,NewMarket Corp,NewMarket Corporation,finmb_270395,America/New_York,EDT,-14400000,us_market,False,-1.10232,340.03,CLOSED,9702150.0,74.153,342.6496,-2.6195984,-0.007645123,314.40686,25.623138,0.08149675,3299022080.0,13.169249,4.5855193,15,0,,False,,0.0,1678486058.0,340.03,0.0,-3.79001,1678482001,344.88,337.7 - 344.88,337.7,27498.0,-0.08246309,280.28,370.59,1680480000.0,1675281600.0,1682420340.0,1682942400.0,7.6,14.580421,0.02210459,23.321,25.82,,,,2,343.82,311.11,543.92,10.0,9.0,NYSE,USD,343.23,53445.0,37100.0,59.75,0.21317968,280.28 - 370.59,-30.559998,,340.03,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,New Pacific Metals Corp.,New Pacific Metals Corp.,finmb_3188873,America/New_York,EDT,-14400000,us_market,False,0.44843,2.24,CLOSED,156723008.0,0.799,2.5746,-0.33459997,-0.12996192,2.59105,-0.3510499,-0.13548557,361161888.0,,2.8035042,15,0,,False,,,,,,0.00999999,1678482000,2.3999,2.21 - 2.3999,2.21,85380.0,-0.40583554,1.89,3.77,,1675809005.0,1683662400.0,1684180800.0,,,,-0.044,,,,,4,2.23,2.14,2.54,14.0,29.0,NYSE American,USD,2.23,128021.0,78930.0,0.35000002,0.1851852,1.89 - 3.77,-1.53,,2.24,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"New Relic, Inc.","New Relic, Inc.",finmb_44316034,America/New_York,EDT,-14400000,us_market,False,-2.1344,71.07,CLOSED,68338096.0,6.851,65.7742,5.2957993,0.08051484,58.90515,12.164848,0.20651586,4856788480.0,-93.51316,10.373669,15,0,,False,,-0.098494016,1678489693.0,71.0,-0.069999695,-1.55,1678482001,72.95,70.41 - 72.95,70.41,553530.0,-0.12129077,41.66,80.88,,1675807200.0,1683716340.0,1684152000.0,,,,-2.637,-0.76,0.38,187.02632,,2,72.62,69.55,76.37,8.0,8.0,NYSE,USD,72.38,547900.0,474080.0,29.41,0.70595294,41.66 - 80.88,-9.809998,,71.07,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,NexTier Oilfield Solutions Inc.,NexTier Oilfield Solutions Inc.,finmb_235432682,America/New_York,EDT,-14400000,us_market,False,-3.96145,8.97,CLOSED,245530000.0,2.183,9.2848,-0.3147993,-0.033904802,9.43865,-0.46864986,-0.04965221,2202404096.0,34.500004,4.109024,15,0,,False,,0.66889036,1678490541.0,9.03,0.059999466,-0.37,1678482002,9.54,8.95 - 9.54,8.95,4441318.0,-0.28239998,6.66,12.5,,1676563200.0,1682420340.0,1682942400.0,,,,-0.879,0.26,1.37,6.5474453,,2,9.34,8.92,10.69,30.0,11.0,NYSE,USD,9.28,3553835.0,4655250.0,2.3100004,0.3468469,6.66 - 12.5,-3.5299997,,8.97,,,,,,,,
en-US,US,EQUITY,,Nasdaq Real Time Price,True,,USD,NYQ,Nexa Resources S.A.,Nexa Resources S.A.,finmb_284839929,America/New_York,EDT,-14400000,us_market,False,-2.14876,5.92,CLOSED,132439000.0,9.944,6.6038,-0.68379974,-0.1035464,6.09205,-0.17205,-0.028241724,784038912.0,4.736,0.5953339,15,0,,False,,3.55932,1678482651.0,6.11,0.21,-0.13,1678482002,5.97,5.75 - 5.97,5.75,97743.0,-0.43833017,4.27,10.54,1679616000.0,1676554200.0,1682333940.0,1682683200.0,0.264,,0.043636363,-0.096,1.25,,,,2,6.05,5.52,6.94,8.0,8.0,NYSE,USD,6.0,144013.0,110950.0,1.6500001,0.38641688,4.27 - 10.54,-4.62,,5.92,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,National Fuel Gas Company,National Fuel Gas Company,finmb_290898,America/New_York,EDT,-14400000,us_market,False,-2.7929,55.34,CLOSED,91793904.0,22.431,58.9278,-3.587799,-0.060884662,65.2382,-9.898197,-0.15172395,5079874560.0,12.663616,2.4671214,15,0,,False,,4.9873476,1678494712.0,58.1,2.7599983,-1.59,1678482001,56.3303,55.06 - 56.3303,55.06,493679.0,-0.27155456,55.06,75.97,1681430400.0,1675440000.0,1683111540.0,1683547200.0,1.77,,0.031090813,-1.494,4.37,5.62,9.846975,,2,56.93,55.0,60.31,8.0,8.0,NYSE,USD,56.29,553548.0,494730.0,0.27999878,0.0050853393,55.06 - 75.97,-20.630001,,55.34,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,New Found Gold Corp,New Found Gold Corp.,finmb_547134851,America/New_York,EDT,-14400000,us_market,False,-0.564971,3.52,CLOSED,175272000.0,0.615,3.7693,-0.2493,-0.0661396,4.042,-0.52199984,-0.12914395,621920640.0,,5.723577,15,0,,False,,13.352274,1678493575.0,3.99,0.47000003,-0.02,1678481993,3.6898,3.49 - 3.6898,3.49,104606.0,-0.5398693,2.92,7.65,,,,,,,,-0.326,,,,,4,3.54,3.43,4.8,8.0,9.0,NYSE American,CAD,3.64,162618.0,172850.0,0.5999999,0.20547941,2.92 - 7.65,-4.13,,3.52,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"AllianzGI NFJ Dividend, Interes","Virtus Dividend, Interest & Premium Strategy Fund",finmb_20718981,America/New_York,EDT,-14400000,us_market,False,-1.1734,11.37,CLOSED,94801600.0,15.207,12.0072,-0.63720036,-0.053068187,11.9052,-0.5352001,-0.044955157,1077894144.0,,0.747682,15,0,,False,,,,,,-0.135,1678482001,11.54,11.283 - 11.54,11.283,266954.0,-0.22547686,10.43,14.68,1546560000.0,1633690740.0,1673384400.0,1673470800.0,0.9,6.449234,0.07822686,1.763,,,,,2,11.505,11.31,11.98,8.0,8.0,NYSE,USD,11.47,266633.0,179840.0,0.9399996,0.0901246,10.43 - 14.68,-3.3100004,,11.37,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,Virtus Newfleet Multi-Sector Bo,Virtus Newfleet Multi-Sector Bond ETF,finmb_304205949,America/New_York,EDT,-14400000,us_market,False,0.364133,22.05,CLOSED,,,22.21754,-0.1675415,-0.007540956,22.123695,-0.07369614,-0.0033310952,,,,15,0,,False,,,,,,0.0799999,1678458600,22.05,22.05 - 22.05,22.05,355.0,-0.079332,21.15,23.95,,,,,,,,,,,,,2,21.9785,10.99,32.95,18.0,18.0,NYSEArca,,22.05,26828.0,4070.0,0.8999996,0.042553175,21.15 - 23.95,-1.9000015,,22.05,-0.34329,-0.24717,-0.24717,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Infinite Acquisition Corp.,Infinite Acquisition Corp.,finmb_1686939615,America/New_York,EDT,-14400000,us_market,False,0.0962394,10.4,CLOSED,27600000.0,,10.308,0.09200001,0.008925108,10.06484,0.3351593,0.033300012,358800000.0,,,15,0,,False,,,,,,0.00999928,1678481371,10.4,10.39 - 10.4,10.39,83325.0,0.0,9.81,10.4,,,,,,,,,,,,,2,10.39,10.39,16.62,31.0,8.0,NYSE,USD,10.39,97635.0,62800.0,0.5899992,0.06014263,9.81 - 10.4,0.0,,10.4,,,,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,FlexShares STOXX Global Broad I,FlexShares STOXX Global Broad Infrastructure Index Fund,finmb_243871626,America/New_York,EDT,-14400000,us_market,False,-0.697764,49.81,CLOSED,,,51.828,-2.0179977,-0.03893644,51.2914,-1.4813995,-0.028882025,,,,15,0,,False,,,,,,-0.349998,1678482000,50.48,49.73 - 50.48,49.73,39934.0,-0.14825578,43.81,58.48,,,,,,,,,,,,,2,50.16,45.11,52.7,8.0,18.0,NYSEArca,,50.26,144958.0,67950.0,6.0,0.13695502,43.81 - 58.48,-8.669998,,49.81,8.21676,7.00263,7.00263,,,,,
en-US,US,ETF,,Delayed Quote,True,,USD,PCX,ETF Series Solutions Defiance D,Defiance Digital Revolution ETF,finmb_1678097645,America/New_York,EDT,-14400000,us_market,False,0.317374,6.385,CLOSED,,,5.711806,0.6731944,0.11786017,6.3629837,0.022016525,0.0034600946,,,,15,0,,False,,,,,,0.0202003,1677527494,6.385,6.3107 - 6.385,6.3107,4476.0,-0.6151296,4.15,16.59,,,,,,,,,,,,,2,6.3648,0.0,0.0,8.0,40.0,NYSEArca,,6.36,5832.0,4285.0,2.2350001,0.53855425,4.15 - 16.59,-10.205,,6.385,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Enphys Acquisition Corp.,Enphys Acquisition Corp.,finmb_1674174051,America/New_York,EDT,-14400000,us_market,False,0.0,10.17,CLOSED,34500000.0,0.001,10.0947,0.07530022,0.0074593816,9.841425,0.32857513,0.033386946,438581248.0,,10170.0,15,0,,False,,,,,,0.0,1678481880,10.17,10.17 - 10.17,10.17,1140.0,-0.040113278,9.6,10.595,,,,,,,,,,,,,2,10.17,10.17,16.27,10.0,8.0,NYSE,USD,10.17,93263.0,52460.0,0.5699997,0.059374966,9.6 - 10.595,-0.4250002,,10.17,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,Novagold Resources Inc.,NovaGold Resources Inc.,finmb_53838134,America/New_York,EDT,-14400000,us_market,False,0.0,5.32,CLOSED,333966016.0,0.316,6.1488,-0.8287997,-0.13479048,5.3367,-0.016699791,-0.0031292355,1779678464.0,-106.4,16.835443,15,0,,False,,0.0,1678493444.0,5.32,0.0,0.0,1678482000,5.56,5.31 - 5.56,5.31,793508.0,-0.3636363,4.06,8.36,,1674748800.0,1680519540.0,1680868800.0,,,,-0.106,-0.05,-0.12,-44.333336,,2,5.32,5.29,5.68,31.0,22.0,NYSE American,USD,5.37,1034496.0,688130.0,1.2600002,0.31034487,4.06 - 8.36,-3.0399995,,5.32,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,Northern Genesis Acquisition Co,Northern Genesis Acquisition Corp. III,finmb_704750985,America/New_York,EDT,-14400000,us_market,False,0.0,10.16,CLOSED,21556200.0,-0.595,10.0998,0.060199738,0.005960488,9.907545,0.25245476,0.02548106,219010992.0,,-17.075628,15,0,,False,,,,,,0.0,1678481247,10.16,10.15 - 10.16,10.15,10044.0,-0.003921565,9.71,10.2,,,,,,,,,,,,,2,10.16,10.15,10.16,215.0,8.0,NYSE,USD,10.17,68075.0,25410.0,0.4499998,0.046343956,9.71 - 10.2,-0.03999996,,10.16,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,,NYQ,,,,America/New_York,EDT,-14400000,us_market,False,95.00001,0.0585,CLOSED,,,,,,,,,,,,15,0,,False,,,,,,0.0285,1678478401,0.1053,0.0585 - 0.1053,0.0585,15619.0,-0.44444445,0.0585,0.1053,,,,,,,,,,,,,4,0.03,,,,,NYSE,,,,,0.0,0.0,0.0585 - 0.1053,-0.046800002,,0.0585,,,,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,ASE,New Gold Inc.,New Gold Inc.,finmb_4876557,America/New_York,EDT,-14400000,us_market,False,1.14942,0.88,CLOSED,682300032.0,1.16,1.0304,-0.15040004,-0.14596277,0.97835,-0.09834999,-0.100526385,600424000.0,5.5,0.7586207,15,0,,False,,-1.7045438,1678493467.0,0.865,-0.014999986,0.00999999,1678482000,0.91,0.8641 - 0.91,0.8641,3447249.0,-0.55778897,0.61,1.99,,1676554200.0,1682944200.0,1683289800.0,,,,-0.12,0.16,-0.03,-29.333334,,4,0.87,0.86,0.9,11.0,8.0,NYSE American,USD,0.8841,2825480.0,2509860.0,0.26999998,0.4426229,0.61 - 1.99,-1.11,,0.88,,,,,,,,
en-US,US,ETF,,Nasdaq Real Time Price,True,,USD,PCX,Global X MSCI Nigeria ETF,Global X MSCI Nigeria ETF,finmb_206638871,America/New_York,EDT,-14400000,us_market,False,-1.51405,8.17,CLOSED,,,8.5596,-0.3895998,-0.045516122,8.4128,-0.24279976,-0.028860755,,,,15,0,,False,,-1.83598,1678486320.0,8.02,-0.15,-0.1256,1678481998,8.2345,8.17 - 8.2345,8.17,3023.0,-0.18218216,7.28,9.99,,,,,,,,,,,,,2,8.2956,8.02,32.7,9.0,11.0,NYSEArca,,8.15,14175.0,10900.0,0.88999987,0.122252725,7.28 - 9.99,-1.8199997,,8.17,4.8517,-6.14657,-6.14657,,,,,
en-US,US,EQUITY,,Delayed Quote,True,,USD,NYQ,"National Grid Transco, PLC Nati",National Grid plc,finmb_405257,America/New_York,EDT,-14400000,us_market,False,0.856079,62.44,CLOSED,735270016.0,26.075,62.9392,-0.49920273,-0.007931507,62.55345,-0.11345291,-0.0018136954,45910257664.0,14.726416,2.3946307,15,0,,False,,0.0,1678487050.0,62.44,0.0,0.529999,1678482001,63.82,62.4 - 63.82,62.4,423053.0,-0.22144637,47.22,80.2,1673395200.0,,,,0.49,21.605536,0.007914715,2.89,4.24,,,,2,61.91,61.37,62.44,9.0,8.0,NYSE,GBP,63.8,299238.0,277100.0,15.219997,0.322321,47.22 - 80.2,-17.759998,,62.44,,,,,,,,
